amyhines,"Enders (Starters, #2)-Lissa Price",0,2,2014-04-16,REVIEWED
mikejacobson,"The Revenge of Seven (Lorien Legacies, #5)-Pittacus Lore",0,4,2014-12-01,REVIEWED
tina57,"Truthwitch (The Witchlands, #1)-Susan Dennard",6,4,2015-12-05,REVIEWED
kerrywilliams,Tape-Steven Camden,0,1,2015-08-07,REVIEWED
mariestewart,"Hereafter (Hereafter, #1)-Tara Hudson",0,5,2014-11-14,REVIEWED
zphelps,"Gone (Gone, #1)-Michael  Grant",2,2,2009-12-20,REVIEWED
ewoodward,The Last of August (Charlotte Holmes #2)-Brittany Cavallaro,0,3,2017-02-14,REVIEWED
jill29,Wonder-R.J. Palacio,1,5,2014-05-18,REVIEWED
hillabigail,Fireworks-Katie Cotugno,0,3,2017-05-06,REVIEWED
brownfrank,The Leaf Reader-Emily Arsenault,5,3,2017-06-01,REVIEWED
robinmeza,Looking for Alaska-John Green,0,3,2014-09-21,REVIEWED
april02,The End of Feeling-Cindy C. Bennett,7,4,2015-01-19,REVIEWED
aewing,"Project ELE (ELE, #1)-Rebecca Gober",1,2,2015-03-17,REVIEWED
edwardmercado,"Perfect (Pretty Little Liars, #3)-Sara Shepard",0,3,2010-05-21,REVIEWED
glendamoore,"The Young Elites (The Young Elites, #1)-Marie Lu",0,3,2015-01-15,REVIEWED
judy42,Noggin-John Corey Whaley,0,5,2016-01-11,REVIEWED
alanruiz,"Touching Darkness (Midnighters, #2)-Scott Westerfeld",0,3,2010-03-28,REVIEWED
kathryn70,Daughters Unto Devils-Amy Lukavics,2,1,2015-08-17,REVIEWED
amandaherring,Der Club Der Nackten Wahrheiten-Jaclyn Moriarty,0,5,2014-04-20,REVIEWED
alangallegos,"Cinder & Ella (Cinder & Ella, #1)-Kelly Oram",1,4,2017-01-14,REVIEWED
tammylynch,"Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe, #1)-Benjamin Alire Saenz",1,5,2014-07-04,REVIEWED
pateljessica,"The Summoning (Darkest Powers, #1)-Kelley Armstrong",0,4,2013-01-05,REVIEWED
bethany62,"Noughts & Crosses (Noughts & Crosses, #1)-Malorie Blackman",0,5,2014-04-21,REVIEWED
harrelldanielle,Trials of a Teenage Werevulture-Emily Martha Sorensen,1,4,2017-06-23,REVIEWED
torresemily,"The Iron Knight (The Iron Fey, #4)-Julie Kagawa",0,5,2011-10-07,REVIEWED
torresemily,Invincible Summer-Hannah Moskowitz,0,3,2011-04-13,REVIEWED
torresemily,Please Ignore Vera Dietz-A.S. King,0,4,2010-12-01,REVIEWED
emilyolsen,Forbidden-Tabitha Suzuma,3,5,2010-11-25,REVIEWED
bailey22,"Beastly (Beastly, #1; Kendra Chronicles, #1)-Alex Flinn",0,4,2010-06-18,REVIEWED
anthony76,"Impulse (Impulse, #1)-Ellen Hopkins",6,3,2017-01-02,REVIEWED
anthony76,"The Alchemy of Forever (Incarnation, #1)-Avery Williams",0,5,2014-04-27,REVIEWED
jonathanwhite,Three Dark Crowns (Three Dark Crowns #1)-Kendare Blake,0,3,2016-09-19,REVIEWED
kevinhall,"Siege and Storm (The Grisha, #2)-Leigh Bardugo",0,4,2014-03-28,REVIEWED
kristie07,(Don't You) Forget About Me-Kate Karyus Quinn,0,4,2014-05-11,REVIEWED
kellyjason,"Caraval (Caraval, #1)-Stephanie Garber",1,4,2016-05-26,REVIEWED
scottgreene,"Isla and the Happily Ever After (Anna and the French Kiss, #3)-Stephanie Perkins",3,5,2014-06-05,REVIEWED
grace51,"Wither (The Chemical Garden, #1)-Lauren DeStefano",0,4,2011-10-05,REVIEWED
patricia97,Where Things Come Back-John Corey Whaley,0,3,2012-05-28,REVIEWED
knightamanda,"Dissonance (Dissonance, #1)-Erica O'Rourke",3,5,2014-07-09,REVIEWED
knightamanda,"Embers & Ice (Rouge, #2)-Isabella Modra",1,5,2014-06-28,REVIEWED
greensarah,Things I Can't Forget-Miranda Kenneally,0,4,2012-10-05,REVIEWED
greensarah,Brûlée (La Maison de la Nuit #7)-P.C. Cast,0,4,2012-02-12,REVIEWED
leah09,The Ghosts of Heaven-Marcus Sedgwick,0,2,2015-03-07,REVIEWED
diazjoseph,"Crystal Storm (Falling Kingdoms, #5)-Morgan Rhodes",0,5,2015-12-27,REVIEWED
figueroakathy,Chomp-Carl Hiaasen,0,5,2012-04-01,REVIEWED
anna07,"Six of Crows (Six of Crows, #1)-Leigh Bardugo",0,4,2017-07-17,REVIEWED
caitlynmiller,All the Bright Places-Jennifer Niven,2,5,2015-06-22,REVIEWED
caitlynmiller,Let's Get Lost-Adi Alsaid,0,3,2015-04-28,REVIEWED
psimmons,"Hopeless (Hopeless, #1)-Colleen Hoover",0,3,2014-11-19,REVIEWED
bradley00,"Stranger and Stranger (Emily the Strange Novels, #2)-Rob Reger",1,4,2010-12-21,REVIEWED
reeveschristine,"The Sword of Summer (Magnus Chase and the Gods of Asgard, #1)-Rick Riordan",0,4,2015-12-04,REVIEWED
briannafreeman,Nerve-Jeanne Ryan,0,2,2017-07-07,REVIEWED
tammyrios,"The Line (The Line, #1)-Teri Hall",0,3,2010-04-04,REVIEWED
onealchelsea,The Chaos of Stars-Kiersten White,0,3,2016-12-31,REVIEWED
theresaburton,"The Evolution of Mara Dyer (Mara Dyer, #2)-Michelle Hodkin",0,4,2015-02-09,REVIEWED
fritzrobin,"Roar (Stormheart, #1)-Cora Carmack",1,5,2017-07-01,REVIEWED
katherinehampton,For Real-Alison Cherry,2,4,2014-11-11,REVIEWED
katherinehampton,"Dreamland (Riley Bloom, #3)-Alyson Noel",0,5,2011-12-31,REVIEWED
mirandanorton,This Is Where It Ends-Marieke Nijkamp,0,3,2017-04-03,REVIEWED
bbuchanan,Dirty Little Secrets-C.J. Omololu,0,4,2010-02-17,REVIEWED
shahandrew,"Divergent (Divergent, #1)-Veronica Roth",0,2,2014-05-12,REVIEWED
gmorris,"Vampire Academy (Vampire Academy, #1)-Richelle Mead",0,5,2014-05-24,REVIEWED
wobrien,The Haunting of Lily Frost-Nova Weetman,2,3,2016-04-14,REVIEWED
pricekathryn,The Statistical Probability of Love at First Sight-Jennifer E. Smith,0,5,2015-12-30,REVIEWED
hamptonbarbara,"The Retribution of Mara Dyer (Mara Dyer, #3)-Michelle Hodkin",0,5,2015-01-12,REVIEWED
christymann,"Beautiful Darkness (Caster Chronicles, #2)-Kami Garcia",0,3,2011-10-04,REVIEWED
celliott,Fangirl-Rainbow Rowell,0,5,2013-11-24,REVIEWED
oliviagrant,Mosquitoland-David  Arnold,0,3,2016-03-31,REVIEWED
stantonlucas,"Champion (Legend, #3)-Marie Lu",0,5,2014-12-03,REVIEWED
ingramkaren,"Lovely Vicious (Lovely Vicious, #1)-Sara Wolf",0,5,2014-09-04,REVIEWED
lukeholland,"Penryn en het einde der dagen (Angelfall, #1)-Susan Ee",10,5,2015-12-19,REVIEWED
lukeholland,"Better Than Perfect (Wild Cards, #1)-Simone Elkeles",1,3,2015-10-26,REVIEWED
lukeholland,Silber: Het tweede boek der dromen-Kerstin Gier,1,4,2014-11-09,REVIEWED
lukeholland,"The Elite (The Selection, #2)-Kiera Cass",13,5,2014-06-17,REVIEWED
beverlyrowe,"The Crown of Embers (Fire & Thorns, #2)-Rae Carson",10,5,2017-04-30,REVIEWED
romeroheather,"Gone (Gone, #1)-Michael  Grant",0,3,2014-01-08,REVIEWED
davidtucker,"Maze Runner: Correr o morir (Maze Runner, #1)-James Dashner",1,3,2014-05-16,REVIEWED
annebanks,The Wrath and the Dawn-Renee Ahdieh,0,3,2017-02-12,REVIEWED
gmaynard,"The Hidden Oracle (The Trials of Apollo, #1)-Rick Riordan",1,4,2016-08-11,REVIEWED
gayzachary,"Adicción (Medianoche, #2)-Claudia Gray",1,4,2016-01-13,REVIEWED
gayzachary,"Mil lugares donde encontrarte (Firebird, #1)-Claudia Gray",1,5,2015-11-13,REVIEWED
watsoncynthia,"Six of Crows (Six of Crows, #1)-Leigh Bardugo",0,5,2015-12-05,REVIEWED
cynthiacarroll,Tiger Milk-Stefanie de Velasco,1,2,2014-06-14,REVIEWED
daniel11,"If I Stay (If I Stay, #1)-Gayle Forman",0,4,2010-05-04,REVIEWED
webbmelissa,The Merciless-Danielle Vega,0,3,2017-07-24,REVIEWED
hayescalvin,"City of Ashes (The Mortal Instruments, #2)-Cassandra Clare",1,5,2016-01-31,REVIEWED
joyce98,"The Death Cure (Maze Runner, #3)-James Dashner",0,3,2015-06-24,REVIEWED
hamiltonjustin,"Raven (Delirium, #2.5)-Lauren Oliver",0,3,2013-12-16,REVIEWED
bethany01,"Light (Gone, #6)-Michael  Grant",0,5,2014-12-01,REVIEWED
edgarross,"Where She Went (If I Stay, #2)-Gayle Forman",0,4,2015-10-05,REVIEWED
yangheather,Cursed by the Gods-Raye Wagner,2,4,2016-02-23,REVIEWED
aaronmcknight,"Three Dark Crowns (Three Dark Crowns, #1)-Kendare Blake",0,2,2016-04-14,REVIEWED
riggslori,"The Jewel (The Lone City, #1)-Amy Ewing",2,4,2013-01-09,REVIEWED
hernandezstephen,"The Gathering (Gifting, #3)-K.E. Ganshert",0,5,2016-07-31,REVIEWED
jonathonalexander,Looking for Alibrandi-Melina Marchetta,1,4,2015-04-27,REVIEWED
jonathonalexander,Zali Luna: Movie Star-Emma Jamvold,2,2,2015-04-09,REVIEWED
nathaniel41,"By the Time You Read This, I'll Be Dead-Julie Anne Peters",0,5,2010-07-17,REVIEWED
albert94,The Chosen One-Carol Lynch Williams,0,4,2014-05-30,REVIEWED
kathrynwall,"Beastly (Beastly, #1; Kendra Chronicles, #1)-Alex Flinn",0,3,2015-09-02,REVIEWED
walkerlindsey,Fangirl-Rainbow Rowell,0,5,2014-10-27,REVIEWED
jerome47,"Red Queen (Red Queen, #1)-Victoria Aveyard",1,4,2014-08-13,REVIEWED
lorisantos,"Losing Hope (Hopeless, #2)-Colleen Hoover",0,5,2015-10-16,REVIEWED
tracy53,Geekerella-Ashley Poston,0,5,2017-03-04,REVIEWED
aprillozano,"Stoneheart (Stoneheart Trilogy, #1)-Charlie Fletcher",1,5,2012-02-09,REVIEWED
sharpryan,"Wither (The Chemical Garden, #1)-Lauren DeStefano",1,4,2012-04-11,REVIEWED
obarrera,"Echoes at Dawn (KGI, #5)-Maya Banks",7,4,2012-07-05,REVIEWED
imorris,Elsewhere-Gabrielle Zevin,0,4,2011-01-15,REVIEWED
diamond22,"The Hunger Games (The Hunger Games, #1)-Suzanne Collins",0,5,2011-01-13,REVIEWED
bauerethan,"The Pledge (The Pledge, #1)-Kimberly Derting",0,4,2011-04-17,REVIEWED
wsutton,Me and Earl and the Dying Girl-Jesse Andrews,0,3,2014-09-16,REVIEWED
jerry36,"Possession (Possession, #1)-Elana Johnson",1,5,2011-06-07,REVIEWED
simpsonandrea,The Five Stages of Andrew Brawley-Shaun David Hutchinson,0,4,2015-06-04,REVIEWED
shanerussell,"The Sweet Far Thing (Gemma Doyle, #3)-Libba Bray",0,3,2010-01-28,REVIEWED
jamieyates,Seven Days-Eve Ainsworth,0,3,2015-05-17,REVIEWED
smithjulie,Everything Leads to You-Nina LaCour,0,5,2017-05-31,REVIEWED
kennethcarlson,Requiem for Blood-Alexandra Hope,0,3,2013-05-19,REVIEWED
campbellregina,"Biggest Flirts (Superlatives, #1)-Jennifer Echols",0,4,2016-04-03,REVIEWED
catherinegraham,My Tiki Girl-Jennifer  McMahon,0,1,2010-03-17,REVIEWED
mccoyandrea,"Will Grayson, Will Grayson-John Green",0,5,2011-01-10,REVIEWED
hmathews,"The Midnight Heir (The Bane Chronicles, #4)-Cassandra Clare",3,5,2017-02-04,REVIEWED
edward96,"Under the Never Sky (Under the Never Sky, #1)-Veronica Rossi",1,4,2011-07-15,REVIEWED
edward96,"Everneath (Everneath, #1)-Brodi Ashton",0,4,2011-07-14,REVIEWED
morenocindy,Heartless-Marissa Meyer,2,5,2015-02-25,REVIEWED
morenocindy,Every Last Word-Tamara Ireland Stone,0,5,2014-10-04,REVIEWED
cford,"Winter's Storm: Retribution (Winter's Saga, #2)-Karen Luellen",0,3,2012-11-30,REVIEWED
thomas94,"Shades of Earth (Across the Universe, #3)-Beth Revis",0,5,2012-10-22,REVIEWED
hilldawn,"The Raven King (The Raven Cycle, #4)-Maggie Stiefvater",0,4,2016-08-01,REVIEWED
maureen90,We Were Liars-E. Lockhart,0,3,2014-07-02,REVIEWED
alanhicks,"Midnight Frost (Mythos Academy, #5)-Jennifer Estep",0,5,2012-08-03,REVIEWED
alanhicks,"The Raven Boys (The Raven Cycle, #1)-Maggie Stiefvater",0,4,2012-04-07,REVIEWED
alanhicks,"Through the Ever Night (Under the Never Sky, #2)-Veronica Rossi",0,5,2012-01-12,REVIEWED
alanhicks,"The Girl in the Clockwork Collar (Steampunk Chronicles, #2)-Kady Cross",0,4,2011-08-05,REVIEWED
sheilawilkinson,Since You've Been Gone-Morgan Matson,0,5,2014-07-02,REVIEWED
anthony35,"Invaded (Alienated, #2)-Melissa Landers",0,4,2016-03-29,REVIEWED
abigailhoward,"The White Rose (The Lone City, #2)-Amy Ewing",0,3,2015-11-30,REVIEWED
mirandamiller,"The Lightning Thief (Percy Jackson and the Olympians, #1)-Rick Riordan",0,5,2015-03-05,REVIEWED
keithwiggins,"The Warlock (The Secrets of the Immortal Nicholas Flamel, #5)-Michael Scott",0,2,2011-07-06,REVIEWED
jason07,Red-Alison Cherry,0,3,2014-02-21,REVIEWED
askinner,"Frostbite (Vampire Academy, #2)-Richelle Mead",3,5,2016-04-05,REVIEWED
josephrush,Burn Baby Burn-Meg Medina,1,3,2016-09-13,REVIEWED
phart,Paper Valentine-Brenna Yovanoff,1,5,2013-01-14,REVIEWED
phart,The Statistical Probability of Love at First Sight-Jennifer E. Smith,0,4,2012-09-26,REVIEWED
francojon,"Antsy Does Time (Antsy Bonano, #2)-Neal Shusterman",0,4,2010-07-09,REVIEWED
saunderserika,The Sea of Tranquility-Katja Millay,0,5,2016-07-16,REVIEWED
billysmith,Cinder-Marissa Meyer,0,3,2017-03-26,REVIEWED
ihurley,Before I Fall-Lauren Oliver,0,4,2012-01-26,REVIEWED
ralph51,"Heir of Fire (Throne of Glass, #3)-Sarah J. Maas",11,3,2014-07-17,REVIEWED
davislori,"The Testing (The Testing, #1)-Joelle Charbonneau",0,4,2014-08-10,REVIEWED
davislori,Shift-Jennifer Bradbury,0,4,2014-07-15,REVIEWED
davislori,"Bras & Broomsticks (Magic in Manhattan, #1)-Sarah Mlynowski",0,3,2013-07-09,REVIEWED
davislori,"Dreamless (Starcrossed, #2)-Josephine Angelini",0,4,2012-07-17,REVIEWED
spencerdickerson,"Insurgent (Divergent, #2)-Veronica Roth",0,5,2015-01-05,REVIEWED
michaelgeorge,"Glass Frost (Frost, #2)-Liz DeJesus",0,5,2017-06-09,REVIEWED
pamelacompton,Thirteen Reasons Why-Jay Asher,0,5,2010-06-23,REVIEWED
jordankelsey,The Sea of Tranquility-Katja Millay,0,4,2013-10-06,REVIEWED
sharon16,"A Study in Charlotte (Charlotte Holmes, #1)-Brittany Cavallaro",1,3,2016-02-01,REVIEWED
ronald89,"The Dark Prophecy (The Trials of Apollo, #2)-Rick Riordan",1,4,2016-05-22,REVIEWED
ronald89,Sarah's Journal-Pittacus Lore,0,1,2015-12-29,REVIEWED
ronald89,"Cinder & Ella (Cinder & Ella, #1)-Kelly Oram",2,5,2014-12-02,REVIEWED
ronald89,A is for Abstinence (V is for Virgin #2)-Kelly Oram,0,5,2014-06-18,REVIEWED
jessicadixon,Burnt Snow-Van Badham,2,5,2010-09-26,REVIEWED
ccasey,"United (Alienated, #3)-Melissa Landers",0,3,2016-02-12,REVIEWED
margaretmcintyre,"The Kiss of Deception (The Remnant Chronicles, #1)-Mary E. Pearson",3,5,2014-09-07,REVIEWED
kyletorres,"Miss Peregrine’s Home for Peculiar Children (Miss Peregrine’s Peculiar Children, #1)-Ransom Riggs",2,5,2016-04-08,REVIEWED
rowlandjanet,A Quiet Kind of Thunder-Sara  Barnard,0,5,2016-10-24,REVIEWED
stephanie01,"Impossible (Impossible, #1)-Nancy Werlin",0,4,2017-08-24,REVIEWED
emilyjackson,"Reason to Breathe (Breathing, #1)-Rebecca Donovan",0,2,2017-08-04,REVIEWED
bassmark,"Splintered (Splintered, #1)-A.G. Howard",0,3,2014-06-26,REVIEWED
lintyler,"Crossed (Matched, #2)-Ally Condie",0,3,2015-01-08,REVIEWED
zimmermansteve,"Drink, Slay, Love-Sarah Beth Durst",0,5,2011-01-27,REVIEWED
tylerwells,Black Ice-Becca Fitzpatrick,0,4,2014-09-30,REVIEWED
lestes,"Catching Fire (The Hunger Games, #2)-Suzanne Collins",0,4,2010-06-04,REVIEWED
wevans,"The Iron Daughter (The Iron Fey, #2)-Julie Kagawa",0,5,2012-04-27,REVIEWED
lauraespinoza,"Gone (Wake, #3)-Lisa McMann",0,4,2010-02-06,REVIEWED
robinhernandez,"The Raven King (The Raven Cycle, #4)-Maggie Stiefvater",25,4,2016-04-30,REVIEWED
robinhernandez,"Free Four: Tobias Tells the Divergent Knife-Throwing Scene (Divergent, #1.5)-Veronica Roth",0,3,2013-02-11,REVIEWED
rivaschristina,"Fate of Flames (Effigies, #1)-Sarah Raughley",2,3,2017-07-09,REVIEWED
harrellkatherine,First & Then-Emma   Mills,4,5,2015-10-04,REVIEWED
jacobskelsey,"Stranded (The Prometheus Project, #3)-Douglas E. Richards",0,4,2012-09-15,REVIEWED
acevedorobert,"Fallen (Fallen, #1)-Lauren Kate",0,5,2010-03-22,REVIEWED
christophersimpson,"Love and Decay, Episode Eleven (Love and Decay, #11)-Rachel Higginson",0,5,2013-11-16,REVIEWED
dan32,The Mystery of Hollow Places-Rebecca Podos,0,3,2016-01-09,REVIEWED
hebertashley,"Nemesis (Project Nemesis, #1)-Brendan Reichs",6,3,2016-10-07,REVIEWED
jennamonroe,"Príncipe mecánico (Cazadores de sombras: los orígenes, #2)-Cassandra Clare",6,5,2016-12-09,REVIEWED
jennamonroe,"The Selection (The Selection, #1)-Kiera Cass",0,5,2014-08-21,REVIEWED
jenniferharmon,"The Looking Glass Wars (The Looking Glass Wars, #1)-Frank Beddor",0,4,2010-04-09,REVIEWED
natasha23,This Is Where It Ends-Marieke Nijkamp,0,5,2016-07-15,REVIEWED
morrisonjames,"The Next Thing I Knew (Heavenly, #1)-John Corwin",0,4,2011-12-13,REVIEWED
melinda60,"First Frost (Mythos Academy, #0.5)-Jennifer Estep",0,3,2011-07-31,REVIEWED
gutierrezjon,Wintergirls-Laurie Halse Anderson,0,5,2010-06-30,REVIEWED
gutierrezjon,"The Summoning (Darkest Powers, #1)-Kelley Armstrong",0,4,2008-07-06,REVIEWED
matthewconway,The Miseducation of Cameron Post-Emily M. Danforth,0,4,2013-08-08,REVIEWED
matthewconway,Yaqui Delgado Wants to Kick Your Ass-Meg Medina,0,5,2013-05-19,REVIEWED
courtney72,Crimson Bound-Rosamund Hodge,2,4,2015-01-28,REVIEWED
gbuchanan,"The Forbidden Wish (The Forbidden Wish, #1)-Jessica Khoury",0,5,2016-08-25,REVIEWED
elizabethwilkins,"Touch of Power (Healer, #1)-Maria V. Snyder",0,5,2011-12-25,REVIEWED
markthompson,"Throne of Glass (Throne of Glass, #1)-Sarah J. Maas",0,3,2015-03-01,REVIEWED
iingram,"Passion (Fallen, #3)-Lauren Kate",0,1,2011-06-09,REVIEWED
louis47,"Evermore (The Immortals, #1)-Alyson Noel",1569,1,2010-08-10,REVIEWED
cynthiajoseph,Wolfsbane (Nightshade #2; Nightshade World #5)-Andrea Cremer,0,5,2011-07-28,REVIEWED
cynthiajoseph,"Ink Exchange (Wicked Lovely, #2)-Melissa Marr",0,5,2010-05-09,REVIEWED
gomezpatrick,"Mockingjay (The Hunger Games, #3)-Suzanne Collins",0,3,2014-07-31,REVIEWED
harrisclifford,"Catching Fire (The Hunger Games, #2)-Suzanne Collins",0,5,2015-11-16,REVIEWED
williamjones,"The Vision (The Mark, #2)-Jen Nadol",0,4,2011-08-21,REVIEWED
williamjones,"Intrinsical (The Yara Silva Trilogy, #1)-Lani Woodland",1,5,2010-07-07,REVIEWED
williamjones,Cupid: A Tale of Love and Desire-Julius Lester,0,3,2008-07-27,REVIEWED
williamjones,"Aurelia (Aurelia, #1)-Anne Osterlund",0,5,2008-04-20,REVIEWED
brett78,My Best Friend's Exorcism-Grady Hendrix,1,5,2016-05-16,REVIEWED
nicole76,"If I Stay (If I Stay, #1)-Gayle Forman",0,5,2015-10-08,REVIEWED
powersbrandon,The Fill-In Boyfriend-Kasie West,6,3,2014-09-11,REVIEWED
jimenezsusan,Textrovert-Lindsey  Summers,4,3,2017-03-19,REVIEWED
paulibarra,"City of Bones (The Mortal Instruments, #1)-Cassandra Clare",0,4,2010-04-18,REVIEWED
crystalmiller,"How They Met, and Other Stories-David Levithan",0,4,2016-07-05,REVIEWED
hnunez,"The Archived (The Archived, #1)-Victoria Schwab",1,4,2014-12-18,REVIEWED
hnunez,"Clockwork Princess (The Infernal Devices, #3)-Cassandra Clare",9,5,2014-10-02,REVIEWED
costamark,"The Maze Runner (Maze Runner, #1)-James Dashner",0,5,2014-07-06,REVIEWED
cvaughn,All the Bright Places-Jennifer Niven,0,5,2015-01-24,REVIEWED
nathanielhopkins,We Were Liars-E. Lockhart,1,5,2015-08-30,REVIEWED
tuckeramber,"Crooked Kingdom (Six of Crows, #2)-Leigh Bardugo",0,5,2016-10-26,REVIEWED
chasehendricks,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)-Rick Riordan",0,4,2016-06-19,REVIEWED
chasehendricks,"An Ember in the Ashes (An Ember in the Ashes, #1)-Sabaa Tahir",0,5,2015-04-30,REVIEWED
scottgallagher,"Legacy Lost (The Syrena Legacy, #0.5)-Anna Banks",0,4,2013-03-17,REVIEWED
scottgallagher,"Blood Solstice (The Tale of Lunarmorte, #3)-Samantha Young",1,4,2012-06-19,REVIEWED
dwaynewallace,Fangirl-Rainbow Rowell,0,5,2014-07-08,REVIEWED
lopezgail,"The Heir (The Selection, #4)-Kiera Cass",1,5,2015-02-27,REVIEWED
benjaminmartin,Sisters in Sanity-Gayle Forman,0,4,2016-07-19,REVIEWED
douglascopeland,Inked (Inked #1)-Eric  Smith,1,3,2015-02-03,REVIEWED
alexanderblack,"Clockwork Prince (The Infernal Devices, #2)-Cassandra Clare",0,5,2011-12-27,REVIEWED
bradleycarlson,"Dance of Fire (Dance of Shadows, #2)-Yelena Black",0,3,2014-12-12,REVIEWED
charlesmeadows,"Shadow and Bone (The Grisha, #1)-Leigh Bardugo",0,5,2014-08-06,REVIEWED
walterssusan,"Goliath (Leviathan, #3)-Scott Westerfeld",0,5,2011-09-26,REVIEWED
navarroalexander,Wonder (Wonder #1)-R.J. Palacio,0,5,2016-07-12,REVIEWED
katherineharper,"The Wicked Will Rise (Dorothy Must Die, #2)-Danielle  Paige",0,3,2015-06-13,REVIEWED
combsloretta,"The Raven Boys (The Raven Cycle, #1)-Maggie Stiefvater",0,5,2017-02-12,REVIEWED
frederick52,The Geek's Guide to Unrequited Love-Sarvenaz Tash,8,4,2016-02-25,REVIEWED
frederick52,"Fractured (Guards of the Shadowlands, #2)-Sarah Fine",5,4,2016-01-30,REVIEWED
greercurtis,"Cinder (The Lunar Chronicles, #1)-Marissa Meyer",0,4,2016-09-04,REVIEWED
calderonmelanie,"Beastly (Beastly, #1; Kendra Chronicles, #1)-Alex Flinn",0,3,2014-12-06,REVIEWED
calderonmelanie,"Through the Ever Night (Under the Never Sky, #2)-Veronica Rossi",0,5,2014-11-11,REVIEWED
vazquezandrea,Orbiting Jupiter-Gary D. Schmidt,0,5,2016-02-12,REVIEWED
lindsayschmitt,"The Queen's Choice (Heirs of Chrior, #1)-Cayla Kluver",0,2,2014-08-19,REVIEWED
jchambers,"Half-Blood (Covenant, #1)-Jennifer L. Armentrout",1,5,2014-09-27,REVIEWED
nelsonchad,"Daughter of Smoke and Bone (Zwischen den Welten, #1)-Laini Taylor",0,4,2015-06-18,REVIEWED
frenchshannon,Gevangene van cel 25 (Michael Vey #1)-Richard Paul Evans,6,3,2015-01-03,REVIEWED
simsjoshua,"Into the Dim (Into the Dim, #1)-Janet B.  Taylor",0,3,2016-11-30,REVIEWED
gmontgomery,Broken Symmetry-Dan Rix,0,4,2013-10-23,REVIEWED
grayashlee,"Play With Me (Grover Beach Team, #1)-Anna Katmore",0,5,2016-09-03,REVIEWED
mirandanguyen,Paper Towns-John Green,0,4,2014-07-28,REVIEWED
keaton,"Lioness Rampant (Song of the Lioness, #4)-Tamora Pierce",0,5,2017-10-06,REVIEWED
brooketorres,In a Perfect World-Trish Doller,0,3,2017-10-18,REVIEWED
dustin59,"Everneath (Everneath, #1)-Brodi Ashton",0,3,2012-09-09,REVIEWED
yerickson,"The Maze Runner (Maze Runner, #1)-James Dashner",0,5,2014-08-07,REVIEWED
weaverrhonda,"City of Lost Souls (The Mortal Instruments, #5)-Cassandra Clare",3,5,2017-02-04,REVIEWED
sheajeremiah,Rift (Nightshade Prequel #1; Nightshade World #1)-Andrea Cremer,0,5,2012-09-01,REVIEWED
valerie20,"The Death Cure (Maze Runner, #3)-James Dashner",0,5,2012-07-01,REVIEWED
huntersantiago,"Spell Bound (Hex Hall, #3)-Rachel Hawkins",0,5,2011-10-06,REVIEWED
yhuang,Everything Leads to You-Nina LaCour,1,4,2017-07-06,REVIEWED
tommy77,"Clockwork Prince (The Infernal Devices, #2)-Cassandra Clare",0,5,2011-01-28,REVIEWED
reginagrant,Eleanor & Park-Rainbow Rowell,3,5,2015-01-12,REVIEWED
douglas09,"Flutter (My Blood Approves, #3)-Amanda Hocking",1,4,2010-07-12,REVIEWED
bryantdanielle,"Splintered (Splintered, #1)-A.G. Howard",0,4,2016-05-15,REVIEWED
morgandaugherty,"Pala - Das Spiel beginnt (Braingame, #1)-Marcel van Driel",5,3,2016-05-08,REVIEWED
frederick04,"Cinder (The Lunar Chronicles, #1)-Marissa Meyer",1,5,2011-11-09,REVIEWED
jenniferbrooks,"Winter (The Lunar Chronicles, #4)-Marissa Meyer",1,4,2016-08-08,REVIEWED
tmcclain,"Pivot Point (Pivot Point, #1)-Kasie West",0,4,2013-02-05,REVIEWED
knorris,Thirteen Reasons Why-Jay Asher,0,4,2010-02-26,REVIEWED
mcdanieljessica,"Blood Red Road (Dust Lands, #1)-Moira Young",0,5,2013-07-11,REVIEWED
austin76,Speak-Laurie Halse Anderson,0,4,2016-10-26,REVIEWED
stephensonteresa,"The Power of Six (Lorien Legacies, #2)-Pittacus Lore",0,4,2015-01-21,REVIEWED
benjaminmichelle,"Obsidian (Lux, #1)-Jennifer L. Armentrout",3,5,2014-12-22,REVIEWED
jmendoza,"Throne of Glass (Throne of Glass, #1)-Sarah J. Maas",0,5,2015-06-17,REVIEWED
iwiley,"Hush, Hush (Hush, Hush, #1)-Becca Fitzpatrick",0,4,2014-08-03,REVIEWED
craig43,"The Heartbreakers (The Heartbreakers Chronicles, #1)-Ali Novak",0,4,2016-05-02,REVIEWED
ashleyyoung,The Perks of Being a Wallflower-Stephen Chbosky,1,4,2017-01-02,REVIEWED
john04,"Reached (Matched, #3)-Ally Condie",1,2,2014-04-25,REVIEWED
garycruz,"The Summer of Shambles (Ondine, #1)-Ebony McKenna",2,4,2013-07-12,REVIEWED
sarahbell,"Last Sacrifice (Vampire Academy, #6)-Richelle Mead",0,5,2011-04-05,REVIEWED
changjoseph,"Mockingjay (The Hunger Games, #3)-Suzanne Collins",4,4,2015-12-03,REVIEWED
glawson,Point Blank-Anthony Horowitz,0,3,2008-09-23,REVIEWED
milesamanda,Wanderlost-Jen Malone,0,3,2016-10-19,REVIEWED
